MediaId,Author,ClassId,Content,Date,Family,Genus,Latitude,Location,Longitude,ObservationId,Species,Vote
66535,jame lagarrigue,14867,Flower,2011-3-24,Liliaceae,Tulipa,,Poulx,,30220,Tulipa sylvestris L.,4
54315,thierry pernot,326,Flower,1800-1-1,Aquifoliaceae,Ilex,,,,13108,Ilex aquifolium L.,3
46447,julien barataud,30162,Flower,2008-6-26,Orchidaceae,Himantoglossum,,Versols-et-Lapeyre,,6158,Himantoglossum hircinum (L.) Spreng.,3
54195,jean-pascal milcent,30269,Flower,2010-5-3,Papaveraceae,Papaver,,Prades-le-Lez,,20892,Papaver rhoeas L.,2
52370,patrice giraudeau,29957,Flower,2014-5-18,Ranunculaceae,Aquilegia,43.78212,Joncels,3.16469,13299,Aquilegia vulgaris L.,2
65608,pierre bonnet,4034,Flower,2013-6-8,Papaveraceae,Glaucium,43.59646,Montpellier,3.90181,27753,Glaucium flavum Crantz,3
16741,alain bigou,8534,Flower,2004-8-19,Ranunculaceae,Aconitum,42.63371,Fontrabiouse,2.06243,4783,Aconitum napellus L.,3
81406,herve goeau,30269,Flower,2013-6-13,Papaveraceae,Papaver,48.64653,Sainte-Geneviève-des-Bois,2.31737,11976,Papaver rhoeas L.,4
101087,daniel mathieu,151,Flower,2008-7-22,Apiaceae,Daucus,,Prades-le-Lez,,13567,Daucus carota L.,3
82969,jean-paul hugbart,4369,Flower,2014-3-10,Primulaceae,Primula,46.79997,Châtenoy-en-Bresse,4.88611,12990,Primula veris L.,2
80185,herve goeau,326,Flower,2013-5-11,Aquifoliaceae,Ilex,48.8567,Lacanau,2.24104,32770,Ilex aquifolium L.,5
5712,paul fabre,6521,Flower,2010-3-20,Orchidaceae,Ophrys,,Lauret,,37384,Ophrys aranifera Huds.,3
64886,hugues tinguy,4369,Flower,2012-3-17,Primulaceae,Primula,,Saint-Hippolyte,,38719,Primula veris L.,5
110576,jame lagarrigue,8600,Flower,2012-6-13,Orchidaceae,Anacamptis,43.89573,Cruviers-Lascours,4.40784,33726,Anacamptis pyramidalis (L.) Rich.,4
79281,florent beck,8534,Flower,2013-10-8,Ranunculaceae,Aconitum,,Larrau,,15005,Aconitum napellus L.,4
103658,jean-joseph osty,4026,Flower,2013-8-25,Papaveraceae,Chelidonium,43.80095,Camarès,2.90896,20978,Chelidonium majus L.,4
26927,jean-jacques houdre,6538,Flower,2012-5-9,Orchidaceae,Anacamptis,44.45472,Banassac,3.17611,6859,"Anacamptis morio (L.) R.M.Bateman, Pridgeon & M.W.Chase",4
26684,herve goeau,5148,Flower,2013-4-8,Salicaceae,Salix,48.8567,Sainte-Geneviève-des-Bois,2.24104,15073,Salix caprea L.,3
33503,errol vela,6415,Flower,2014-4-11,Orchidaceae,Orchis,36.6026,"Sidi Aich, ALGERIE",4.69448,18747,Orchis anthropophora (L.) All.,4
17110,pierre bonnet,588,Flower,2013-7-20,Asteraceae,Centaurea,46.57768,Présilly,5.58258,29403,Centaurea jacea L.,4
38209,jean claude estatico,661,Flower,2012-7-25,Asteraceae,Cichorium,48.65456,,5.63464,7218,Cichorium intybus L.,5
5264,jacques aymar,6418,Flower,2013-3-16,Orchidaceae,Himantoglossum,42.89684,Leucate,3.02893,4202,Himantoglossum robertianum (Loisel.) P.Delforge,4
51479,emilie bernard,786,Flower,2014-9-15,Asteraceae,Eupatorium,45.64939,Le Bourget-du-Lac,5.85908,14411,Eupatorium cannabinum L.,3
111502,liliane roubaudi,6487,Flower,2012-6-17,Orchidaceae,Ophrys,,Joué-lès-Tours,,2939,Ophrys apifera Huds.,3
17104,marie portas,6538,Flower,2012-3-19,Orchidaceae,Anacamptis,,Hyères,,35639,"Anacamptis morio (L.) R.M.Bateman, Pridgeon & M.W.Chase",3
37060,jean-jacques houdre,6487,Flower,2013-6-11,Orchidaceae,Ophrys,45.46252,Chambles,4.24568,29649,Ophrys apifera Huds.,2
76458,bertrand bui,32201,Flower,2012-4-6,Orchidaceae,Ophrys,43.39967,Les Pennes-Mirabeau,5.34849,30579,Ophrys virescens Philippe,3.5
84329,thierry pernot,9930,Flower,1800-1-1,Orchidaceae,Epipactis,,,,19892,Epipactis helleborine (L.) Crantz,4
110834,marie portas,6512,Flower,2013-4-18,Orchidaceae,Ophrys,,Sallèles-d'Aude,,15080,Ophrys lutea Cav.,4
110245,christophe girod,6512,Flower,2003-4-16,Orchidaceae,Ophrys,,Murviel-lès-Montpellier (Garrigue du Mas Dieu) (34),,9801,Ophrys lutea Cav.,3
43380,valerie bruneau-querey,4034,Flower,2008-7-23,Papaveraceae,Glaucium,47.7166,,-3.99279,29448,Glaucium flavum Crantz,3
69615,jean-jacques houdre,2430,Flower,2012-8-27,Cistaceae,Helianthemum,45.69833,Marcilly-le-Châtel,4.02417,2010,Helianthemum nummularium (L.) Mill.,4
78493,jean-jacques houdre,967,Flower,2013-10-18,Asteraceae,Hypochaeris,46.22583,Fleurat,1.69686,2451,Hypochaeris radicata L.,5
29666,gerard renault,6535,Flower,2013-6-26,Orchidaceae,Orchis,45.19536,Bramans,6.87322,13467,Orchis mascula (L.) L.,4
30200,genevieve botti,30471,Flower,2007-5-6,Orchidaceae,Ophrys,,Riboux,,41661,Ophrys scolopax Cav.,3
89525,bernard ginesy,6512,Flower,2011-4-12,Orchidaceae,Ophrys,43.36862,Marseille,5.3948,14823,Ophrys lutea Cav.,3
69421,jacques aymar,6418,Flower,2013-3-16,Orchidaceae,Himantoglossum,42.89684,Leucate,3.02893,21613,Himantoglossum robertianum (Loisel.) P.Delforge,4
87006,alain bigou,4460,Flower,2012-3-25,Ranunculaceae,Anemone,42.75848,Bagnères-de-Luchon,0.48537,12626,Anemone hepatica L.,4
38266,valerie bruneau-querey,151,Flower,2008-7-23,Apiaceae,Daucus,47.72303,Concarneau,-4.00537,9930,Daucus carota L.,4
56417,quentin lebastard,30269,Flower,2014-5-4,Papaveraceae,Papaver,47.36658,Saint-Mars-du-Désert,-1.40486,31066,Papaver rhoeas L.,3
109625,herve goeau,661,Flower,2013-10-27,Asteraceae,Cichorium,44.15416,Lussan,4.36541,30470,Cichorium intybus L.,3
87569,liliane roubaudi,8534,Flower,2013-8-23,Ranunculaceae,Aconitum,,Samoëns,,40446,Aconitum napellus L.,5
65556,liliane roubaudi,786,Flower,2013-8-11,Asteraceae,Eupatorium,,Pollionnay,,36028,Eupatorium cannabinum L.,4
71120,jean claude estatico,6487,Flower,2009-6-1,Orchidaceae,Ophrys,48.64804,,5.63768,32755,Ophrys apifera Huds.,4
86609,herve goeau,5148,Flower,2013-3-24,Salicaceae,Salix,48.8567,Sainte-Geneviève-des-Bois,2.24104,11603,Salix caprea L.,3
86429,liliane roubaudi,576,Flower,2014-7-6,Asteraceae,Cyanus,,Selonnet,,22539,Cyanus segetum Hill,5
70447,pierre bonnet,2394,Flower,2013-5-1,Cistaceae,Cistus,,Villeneuve-lès-Maguelone,,38615,Cistus albidus L.,4
84554,genevieve botti,6564,Flower,2014-4-19,Orchidaceae,Serapias,,La Ciotat,,10925,Serapias vomeracea (Burm.f.) Briq.,4
64337,jean-jacques houdre,8527,Flower,2011-9-29,Asteraceae,Achillea,,Saint-Marcellin-en-Forez,,39033,Achillea millefolium L.,3
47806,daniel barthelemy,8534,Flower,2012-8-7,Ranunculaceae,Aconitum,,"Valsavarenche, ValAoste, Italie",,13001,Aconitum napellus L.,4
36008,patricia destrade,8600,Flower,2011-5-4,Orchidaceae,Anacamptis,,Machecoul,,13893,Anacamptis pyramidalis (L.) Rich.,3
58861,liliane roubaudi,6425,Flower,2008-6-6,Orchidaceae,Cypripedium,,Gresse en Vercors,,27744,Cypripedium calceolus L.,3
28913,herve goeau,326,Flower,2013-5-11,Aquifoliaceae,Ilex,48.8567,Lacanau,2.24104,32770,Ilex aquifolium L.,3
18763,liliane roubaudi,6512,Flower,2012-5-13,Orchidaceae,Ophrys,,Saint Jean de Garguier,,3574,Ophrys lutea Cav.,4
18115,julien barataud,6538,Flower,2006-5-9,Orchidaceae,Anacamptis,,Pleslin-Trigavou,,9124,"Anacamptis morio (L.) R.M.Bateman, Pridgeon & M.W.Chase",3
54279,emmanuel stratmains,6547,Flower,2013-4-29,Orchidaceae,Orchis,43.89829,Saint-Jurs,6.19701,36328,Orchis purpurea Huds.,2
63181,jean-jacques houdre,6547,Flower,2012-5-13,Orchidaceae,Orchis,44.19194,Meyrueis,3.42,36172,Orchis purpurea Huds.,3
77375,julien barataud,6437,Flower,2005-5-19,Orchidaceae,Dactylorhiza,,Trémouille,,36898,Dactylorhiza maculata (L.) Soó,3
97514,herve goeau,5148,Flower,2013-4-14,Salicaceae,Salix,,Saint-Aignan,,25488,Salix caprea L.,4
74919,mathieu menand,4369,Flower,2010-4-6,Primulaceae,Primula,,Catus,,8340,Primula veris L.,3.5
81157,mathieu menand,6418,Flower,2010-4-10,Orchidaceae,Himantoglossum,,Castelnau-de-Guers,,66,Himantoglossum robertianum (Loisel.) P.Delforge,3
45919,claire felloni,4034,Flower,2011-9-24,Papaveraceae,Glaucium,48.68944,Saint-Coulomb,-1.95381,22851,Glaucium flavum Crantz,3
12434,samantha bazan,6415,Flower,1800-1-1,Orchidaceae,Orchis,,,,15312,Orchis anthropophora (L.) All.,4
27790,daniel barthelemy,14867,Flower,2013-4-13,Liliaceae,Tulipa,43.71617,Puéchabon,3.613,38575,Tulipa sylvestris L.,4
12174,genevieve botti,1286,Flower,2013-4-16,Asteraceae,Urospermum,,Marseille,,36602,Urospermum dalechampii (L.) Scop. ex F.W.Schmidt,3
23393,thierry pernot,32201,Flower,1800-1-1,Orchidaceae,Ophrys,,,,41109,Ophrys virescens Philippe,3
791,pierre bonnet,661,Flower,2013-6-22,Asteraceae,Cichorium,43.598,Montpellier,3.90067,38681,Cichorium intybus L.,3
37412,mathilde duverger,6535,Flower,2014-4-24,Orchidaceae,Orchis,,Circourt-sur-Mouzon,,23726,Orchis mascula (L.) L.,4
97198,herve goeau,326,Flower,2013-5-11,Aquifoliaceae,Ilex,48.8567,Lacanau,2.24104,32770,Ilex aquifolium L.,4
112252,genevieve botti,6434,Flower,2006-6-9,Orchidaceae,Dactylorhiza,,Gresse-en-Vercors,,20965,Dactylorhiza fuchsii (Druce) Soó,3
6559,herve goeau,30269,Flower,2013-6-22,Papaveraceae,Papaver,48.84283,Paris,2.36183,35342,Papaver rhoeas L.,3
45257,thierry pernot,4353,Flower,1800-1-1,Primulaceae,Primula,,,,21313,Primula vulgaris Huds.,2
962,herve goeau,5148,Flower,2013-4-8,Salicaceae,Salix,48.8567,Sainte-Geneviève-des-Bois,2.24104,15073,Salix caprea L.,3
5311,jean-pascal milcent,30471,Flower,2010-5-5,Orchidaceae,Ophrys,43.71603,Prades-le-Lez,3.85771,5917,Ophrys scolopax Cav.,3
64325,mathieu menand,6564,Flower,2007-4-21,Orchidaceae,Serapias,,Buzet-sur-Tarn,,39454,Serapias vomeracea (Burm.f.) Briq.,3
14485,laurent petit,588,Flower,2005-8-7,Asteraceae,Centaurea,,Les eyzies-de-tayac-sireuil,,25936,Centaurea jacea L.,3
97828,thierry pernot,6521,Flower,1800-1-1,Orchidaceae,Ophrys,,,,30,Ophrys aranifera Huds.,3
99174,liliane roubaudi,6512,Flower,2012-5-13,Orchidaceae,Ophrys,,Saint Jean de Garguier,,3574,Ophrys lutea Cav.,3.5
89579,emmanuel stratmains,4369,Flower,2013-3-31,Primulaceae,Primula,48.03834,Coulaines,0.21541,20876,Primula veris L.,4
78113,jean-jacques houdre,6437,Flower,2009-5-24,Orchidaceae,Dactylorhiza,,Châtelneuf,,28918,Dactylorhiza maculata (L.) Soó,3
58415,jean-claude echardour,6487,Flower,2010-6-26,Orchidaceae,Ophrys,47.49689,Saffré,-1.59442,36220,Ophrys apifera Huds.,3
47435,hugues tinguy,8534,Flower,2012-7-25,Ranunculaceae,Aconitum,,Linthal,,37342,Aconitum napellus L.,4
22773,errol vela,6415,Flower,2014-4-11,Orchidaceae,Orchis,36.6026,"Sidi Aich, ALGERIE",4.69448,18747,Orchis anthropophora (L.) All.,3
56238,emmanuel stratmains,576,Flower,2012-6-20,Asteraceae,Cyanus,48.07604,Neuville-sur-Sarthe,0.21445,39151,Cyanus segetum Hill,3
61062,christophe feliciaggi,661,Flower,2014-6-12,Asteraceae,Cichorium,43.0642,Malras,2.17394,21719,Cichorium intybus L.,3
49042,pierre bonnet,565,Flower,2013-6-26,Asteraceae,Centaurea,43.65167,Montferrier-sur-Lez,3.862,25131,Centaurea aspera L.,4
69580,thierry pernot,6415,Flower,1800-1-1,Orchidaceae,Orchis,,,,30753,Orchis anthropophora (L.) All.,4
87452,liliane roubaudi,6512,Flower,2013-5-13,Orchidaceae,Ophrys,,Nissan-lez-Enserune,,29061,Ophrys lutea Cav.,5
49425,herve goeau,691,Flower,2013-7-29,Asteraceae,Cirsium,48.64647,Sainte-Geneviève-des-Bois,2.3178,4266,Cirsium vulgare (Savi) Ten.,4
23443,paul fabre,4436,Flower,2013-8-4,Ranunculaceae,Clematis,43.65753,Montferrier-sur-Lez,3.86485,20986,Clematis vitalba L.,4
58850,jean-pascal milcent,14867,Flower,2011-4-26,Liliaceae,Tulipa,43.9736,Durfort-et-Saint-Martin-de-Sossenac,3.98056,4042,Tulipa sylvestris L.,3
72010,christophe bernier,6415,Flower,2006-5-8,Orchidaceae,Orchis,,Pompignan,,35772,Orchis anthropophora (L.) All.,3
42418,hugues tinguy,576,Flower,2010-6-5,Asteraceae,Cyanus,,Scherwiller,,37411,Cyanus segetum Hill,4
17493,marie portas,4353,Flower,2012-2-4,Primulaceae,Primula,48.57012,Lannilis,-4.52156,2887,Primula vulgaris Huds.,3
75228,liliane roubaudi,565,Flower,2014-12-20,Asteraceae,Centaurea,,Narbonne,,38986,Centaurea aspera L.,3
74502,marie portas,565,Flower,2009-10-27,Asteraceae,Centaurea,42.75486,Claira,2.94004,38191,Centaurea aspera L.,3
45702,julien champ,30269,Flower,2013-5-25,Papaveraceae,Papaver,,Montpellier,,39994,Papaver rhoeas L.,3.5
71123,genevieve botti,6509,Flower,2013-4-3,Orchidaceae,Ophrys,,Marseille,,32009,Ophrys passionis Sennen,4
40450,jean-jacques houdre,8600,Flower,2009-5-20,Orchidaceae,Anacamptis,,Châtel-Gérard,,10401,Anacamptis pyramidalis (L.) Rich.,5
58452,pierre bonnet,661,Flower,2013-6-22,Asteraceae,Cichorium,43.598,Montpellier,3.90067,38681,Cichorium intybus L.,3
93879,pierre bonnet,30269,Flower,2011-4-24,Papaveraceae,Papaver,,Lattes,,17930,Papaver rhoeas L.,4
43231,marie portas,8527,Flower,2011-5-20,Asteraceae,Achillea,44.43979,Donzère,4.69726,9696,Achillea millefolium L.,3
11091,Unknown239,4516,Flower,2013-4-13,Ranunculaceae,Ficaria,50.0925,Liessies,4.07817,31504,Ficaria verna Huds.,2
52618,herve goeau,661,Flower,2014-7-30,Asteraceae,Cichorium,38.87456,Pego,-0.08801,2785,Cichorium intybus L.,2
66658,thierry pernot,4026,Flower,1800-1-1,Papaveraceae,Chelidonium,,,,32327,Chelidonium majus L.,3
71429,herve goeau,4369,Flower,2013-4-1,Primulaceae,Primula,48.84187,Vienne,2.22709,4550,Primula veris L.,4.5
55831,gerald verniers,14867,Flower,2013-3-20,Liliaceae,Tulipa,36.89113,Ariana,10.16248,20211,Tulipa sylvestris L.,3
22626,raymond hallot,6437,Flower,2012-6-17,Orchidaceae,Dactylorhiza,48.71904,Les Essarts-le-Roi,1.91368,27064,Dactylorhiza maculata (L.) Soó,3
29911,emmanuel stratmains,6547,Flower,2013-4-29,Orchidaceae,Orchis,43.89829,Saint-Jurs,6.19701,36328,Orchis purpurea Huds.,3
101727,herve goeau,493,Flower,2013-4-17,Asteraceae,Bellis,48.8567,Sainte-Geneviève-des-Bois,2.24104,3053,Bellis perennis L.,5
2205,herve goeau,30269,Flower,2013-6-28,Papaveraceae,Papaver,48.86367,Paris,2.3125,1836,Papaver rhoeas L.,4
30983,daniel mathieu,493,Flower,2007-4-6,Asteraceae,Bellis,,Brest,,14501,Bellis perennis L.,3.5
34113,thierry pernot,786,Flower,1800-1-1,Asteraceae,Eupatorium,,,,9427,Eupatorium cannabinum L.,3
83465,benjamin deslandes,6535,Flower,2008-5-3,Orchidaceae,Orchis,48.97944,Tilly-sur-Seulles,-0.23389,26885,Orchis mascula (L.) L.,4
31273,paul fabre,6547,Flower,2010-5-8,Orchidaceae,Orchis,44.39227,Les Vans,4.15629,40699,Orchis purpurea Huds.,3
12283,pierre bonnet,4034,Flower,2013-6-8,Papaveraceae,Glaucium,,Montpellier,,40784,Glaucium flavum Crantz,4
90587,pierre bonnet,4034,Flower,2013-6-22,Papaveraceae,Glaucium,43.598,Montpellier,3.90067,13468,Glaucium flavum Crantz,4
16050,thierry pernot,4477,Flower,1800-1-1,Ranunculaceae,Anemone,,,,9384,Anemone alpina L.,3
76156,jean-jacques houdre,14867,Flower,2012-5-14,Liliaceae,Tulipa,44.02889,Bréau-et-Salagosse,3.56944,20820,Tulipa sylvestris L.,3
914,pierre bonnet,2394,Flower,2013-5-1,Cistaceae,Cistus,,Villeneuve-lès-Maguelone,,38615,Cistus albidus L.,4
99387,pierre bonnet,30269,Flower,2011-4-24,Papaveraceae,Papaver,,Lattes,,17930,Papaver rhoeas L.,4
58367,catherine mahyeux,4369,Flower,2009-4-6,Primulaceae,Primula,,Mérens-les-Vals,,13438,Primula veris L.,3
83166,liliane roubaudi,786,Flower,2013-8-11,Asteraceae,Eupatorium,,Pollionnay,,36028,Eupatorium cannabinum L.,4
41084,thierry roy,6425,Flower,2013-6-9,Orchidaceae,Cypripedium,45.52672,Montgirod,6.561,21410,Cypripedium calceolus L.,4
2029,julien champ,967,Flower,2012-11-26,Asteraceae,Hypochaeris,-21.10527,St Leu Les brules de St Leu,55.38092,25823,Hypochaeris radicata L.,3
80173,jean-claude ernewein,6448,Flower,2010-6-12,Orchidaceae,Epipactis,43.63759,Jouques,5.62045,6628,Epipactis atrorubens (Hoffm.) Besser,5
35079,ad78f98f6512ea78e589cb07e099abf9,4516,Flower,2013-3-10,Ranunculaceae,Ficaria,45.00383,Bourgnac,0.38617,19846,Ficaria verna Huds.,5
95992,genevieve botti,6509,Flower,2013-4-3,Orchidaceae,Ophrys,,Marseille,,32009,Ophrys passionis Sennen,4
87393,cloud,4516,Flower,2014-4-5,Ranunculaceae,Ficaria,47.32854,Pruniers-en-Sologne,1.6432,30928,Ficaria verna Huds.,3
108705,claude chamagne,4034,Flower,2011-5-19,Papaveraceae,Glaucium,,Saint-Rémy-de-Provence,,28776,Glaucium flavum Crantz,3
89457,pierre bonnet,661,Flower,2014-6-18,Asteraceae,Cichorium,43.59835,Montpellier,3.89901,14922,Cichorium intybus L.,4
74114,paul fabre,30471,Flower,2010-4-29,Orchidaceae,Ophrys,43.66087,Clapiers,3.87055,9985,Ophrys scolopax Cav.,3
55566,pierre bonnet,661,Flower,2014-6-20,Asteraceae,Cichorium,43.5986,Montpellier,3.90009,7971,Cichorium intybus L.,3
1688,mathieu menand,14867,Flower,2007-3-24,Liliaceae,Tulipa,,Mons,,32389,Tulipa sylvestris L.,5
52677,thierry pernot,8600,Flower,1800-1-1,Orchidaceae,Anacamptis,,,,34564,Anacamptis pyramidalis (L.) Rich.,3
50885,julien barataud,30269,Flower,2006-5-23,Papaveraceae,Papaver,,Saint-Armel,,15535,Papaver rhoeas L.,3
92552,liliane roubaudi,4477,Flower,2014-6-6,Ranunculaceae,Anemone,,Chamonix Mont Blanc,,36860,Anemone alpina L.,2
51742,pierre bonnet,4369,Flower,2013-5-18,Primulaceae,Primula,,Fillols,,32731,Primula veris L.,3
27406,liliane roubaudi,576,Flower,2014-7-6,Asteraceae,Cyanus,,Selonnet,,22539,Cyanus segetum Hill,5
55966,thierry pernot,30491,Flower,1800-1-1,Violaceae,Viola,,,,39970,Viola tricolor L.,5
8030,didier gachon,1286,Flower,2012-4-19,Asteraceae,Urospermum,43.54223,Paulhan,3.4537,26719,Urospermum dalechampii (L.) Scop. ex F.W.Schmidt,3
46552,jacques marechal,4411,Flower,2013-3-22,Ranunculaceae,Anemone,47.87602,La Chapelle-Saint-Mesmin,1.81097,6170,Anemone nemorosa L.,4
37575,herve goeau,4436,Flower,2013-7-21,Ranunculaceae,Clematis,48.65283,Feugarolles,2.31433,10219,Clematis vitalba L.,2
51494,christophe feliciaggi,661,Flower,2014-6-12,Asteraceae,Cichorium,43.0642,Malras,2.17394,21719,Cichorium intybus L.,3
75609,liliane roubaudi,4477,Flower,2007-6-20,Ranunculaceae,Anemone,,Chamonix-Mont-Blanc,,310,Anemone alpina L.,3
3954,herve goeau,8527,Flower,2013-8-1,Asteraceae,Achillea,48.8378,Rocquencourt,2.09864,26988,Achillea millefolium L.,3
16770,liliane roubaudi,4369,Flower,2014-4-1,Primulaceae,Primula,,La Chapelle en Guinchay,,12510,Primula veris L.,3
81071,andrine faure,4411,Flower,2012-4-14,Ranunculaceae,Anemone,49.36796,Lisors,1.48049,17044,Anemone nemorosa L.,3
26677,jean-luc gorremans,2394,Flower,2013-5-4,Cistaceae,Cistus,43.97727,Villeneuve-lès-Avignon,4.77638,8999,Cistus albidus L.,3
110445,patrice giraudeau,29957,Flower,2014-5-18,Ranunculaceae,Aquilegia,43.78212,Joncels,3.16469,13299,Aquilegia vulgaris L.,4
76750,herve goeau,1047,Flower,2013-7-21,Asteraceae,Leucanthemum,48.65283,Feugarolles,2.31433,7936,Leucanthemum vulgare Lam.,4
84146,alain riviere,6521,Flower,2013-4-27,Orchidaceae,Ophrys,43.29772,Conques-sur-Orbiel,2.40744,28622,Ophrys aranifera Huds.,4
86939,herve goeau,4353,Flower,2013-3-27,Primulaceae,Primula,48.8567,Sainte-Geneviève-des-Bois,2.24104,2225,Primula vulgaris Huds.,4
41092,julien barataud,4369,Flower,2005-6-8,Primulaceae,Primula,,Seix,,40106,Primula veris L.,3
82439,daniel mathieu,661,Flower,2007-7-15,Asteraceae,Cichorium,,Avignon,,23748,Cichorium intybus L.,3
111442,muriel gelin,6415,Flower,2012-5-12,Orchidaceae,Orchis,47.93329,CHAMPLAYE,3.37907,28929,Orchis anthropophora (L.) All.,4
83995,celine moulouma,151,Flower,2012-9-24,Apiaceae,Daucus,48.58827,Sées,0.17665,8825,Daucus carota L.,3
72593,daniel mathieu,30269,Flower,2005-6-5,Papaveraceae,Papaver,,Vauxrenard,,22302,Papaver rhoeas L.,3
5833,Unknown688,493,Flower,2013-4-26,Asteraceae,Bellis,48.70033,Bures-sur-Yvette,2.17283,18198,Bellis perennis L.,3
34492,Unknown193,4460,Flower,2008-4-22,Ranunculaceae,Anemone,44.28324,Laborel,5.5618,37507,Anemone hepatica L.,3
28442,michel pourchet,5148,Flower,2006-3-10,Salicaceae,Salix,,Champ-sur-Drac,,14284,Salix caprea L.,1
29153,franck ramon,6418,Flower,2012-1-25,Orchidaceae,Himantoglossum,43.65947,Saint-Jean,1.50408,23800,Himantoglossum robertianum (Loisel.) P.Delforge,2.5
31077,herve goeau,493,Flower,2013-5-22,Asteraceae,Bellis,48.64676,Sainte-Geneviève-des-Bois,2.31022,4942,Bellis perennis L.,3
9157,paul fabre,6509,Flower,2010-5-13,Orchidaceae,Ophrys,43.84443,La Couvertoirade,3.26981,36803,Ophrys passionis Sennen,4
54056,gerard calberac,4460,Flower,2012-3-24,Ranunculaceae,Anemone,47.43423,Val-Suzon,4.90329,17881,Anemone hepatica L.,3.5
53764,bertrand aucouturier,6547,Flower,2011-4-26,Orchidaceae,Orchis,45.26685,Montagrier,0.46483,24070,Orchis purpurea Huds.,2
4168,alain bigou,4477,Flower,2005-6-12,Ranunculaceae,Anemone,42.89626,Eyne,0.06362,27953,Anemone alpina L.,3
70689,didi1310,493,Flower,2013-5-22,Asteraceae,Bellis,48.7672,Buc,2.11291,31932,Bellis perennis L.,2
52563,hugues tinguy,4411,Flower,2011-3-26,Ranunculaceae,Anemone,,Nordhouse,,28324,Anemone nemorosa L.,3
22686,paul fabre,4353,Flower,2013-4-6,Primulaceae,Primula,46.29257,Versoix,6.13818,2328,Primula vulgaris Huds.,3
78899,gerrit oerlemans,6538,Flower,2013-5-9,Orchidaceae,Anacamptis,44.70283,Bouzic,1.20309,4584,"Anacamptis morio (L.) R.M.Bateman, Pridgeon & M.W.Chase",4
76961,augustin roche,151,Flower,2005-6-19,Apiaceae,Daucus,48.4554,,5.1249,11723,Daucus carota L.,3
96315,paul fabre,6512,Flower,2010-4-29,Orchidaceae,Ophrys,43.66087,Clapiers,3.87055,9369,Ophrys lutea Cav.,3
44998,gregoire duche,29957,Flower,2012-5-26,Ranunculaceae,Aquilegia,44.3638,Le Pont-de-Montvert,3.73641,23647,Aquilegia vulgaris L.,2.5
4835,annick larbouillat,9930,Flower,2004-7-25,Orchidaceae,Epipactis,,Roissy-en-Brie,,33514,Epipactis helleborine (L.) Crantz,4
11479,daniel barthelemy,1286,Flower,2013-5-16,Asteraceae,Urospermum,43.71483,Puéchabon,3.61483,38333,Urospermum dalechampii (L.) Scop. ex F.W.Schmidt,4
52198,jacques aymar,6418,Flower,2013-3-16,Orchidaceae,Himantoglossum,42.89684,Leucate,3.02893,33400,Himantoglossum robertianum (Loisel.) P.Delforge,3.5
51897,annick larbouillat,4411,Flower,2005-4-2,Ranunculaceae,Anemone,48.79056,Roissy-en-Brie,2.65195,38407,Anemone nemorosa L.,4
97547,Unknown592,5148,Flower,2013-4-14,Salicaceae,Salix,,,,3879,Salix caprea L.,3
32830,herve goeau,4353,Flower,2013-3-27,Primulaceae,Primula,48.8567,Sainte-Geneviève-des-Bois,2.24104,2225,Primula vulgaris Huds.,4
104384,julien barataud,6512,Flower,2007-4-22,Orchidaceae,Ophrys,,Leucate,,16409,Ophrys lutea Cav.,3
69866,pierre bonnet,29957,Flower,2013-5-18,Ranunculaceae,Aquilegia,,Fillols,,8146,Aquilegia vulgaris L.,3.5
101965,jean-pierre cazes,786,Flower,2014-8-24,Asteraceae,Eupatorium,44.83469,Siorac-en-Périgord,0.94679,14957,Eupatorium cannabinum L.,3
28608,marie portas,6509,Flower,2013-4-19,Orchidaceae,Ophrys,,La Caunette,,19496,Ophrys passionis Sennen,5
